#time,accel_x,accel_y,accel_z
1370.791011,6809.894666,-6661.853478,1072.533697
1370.791341,6735.874072,-6883.915261,766.095498
1370.791671,6957.935855,-7254.018232,536.266849
1370.792001,6439.791695,-6735.874072,995.924147
1370.792331,6661.853478,-6661.853478,995.924147
1370.792661,7031.956449,-5995.668130,1302.362347
1370.792991,6883.915261,-6661.853478,1455.581446
1370.793321,7105.977043,-6661.853478,1149.143247
1370.793651,7254.018232,-6513.812290,1149.143247
1370.793982,6957.935855,-6513.812290,766.095498
1370.794312,6513.812290,-6587.832884,1149.143247
1370.794642,6883.915261,-6291.750507,919.314598
1370.794972,7328.038826,-6439.791695,1149.143247
1370.795302,7254.018232,-6439.791695,995.924147
1370.795632,6883.915261,-6513.812290,1072.533697
1370.795962,7105.977043,-6217.729913,612.876398
1370.796292,7031.956449,-6883.915261,1302.362347
1370.796622,6365.771101,-6587.832884,612.876398
1370.796952,6513.812290,-6587.832884,766.095498
1370.797282,6809.894666,-6809.894666,1149.143247
1370.797612,7254.018232,-6587.832884,1302.362347
1370.797942,7179.997637,-6587.832884,842.705048
1370.798272,6957.935855,-6291.750507,919.314598
1370.798602,6587.832884,-7105.977043,689.485948
1370.798932,6957.935855,-6661.853478,612.876398
1370.799262,6439.791695,-6809.894666,536.266849
1370.799593,7031.956449,-6587.832884,766.095498
1370.799923,7402.059420,-6587.832884,1072.533697
1370.800253,7328.038826,-6587.832884,1455.581446
1370.800583,7328.038826,-6069.688724,1685.410096
1370.800913,7179.997637,-6291.750507,459.657299
1370.801243,7179.997637,-6883.915261,842.705048
1370.801573,7105.977043,-6439.791695,995.924147
1370.801903,7105.977043,-6217.729913,1378.971896
1370.802233,7920.203579,-5995.668130,919.314598
1370.802563,7402.059420,-5995.668130,1072.533697
1370.802893,7105.977043,-6439.791695,995.924147
1370.803223,7179.997637,-6217.729913,1072.533697
1370.803553,7179.997637,-6291.750507,1225.752797
1370.803883,6661.853478,-6513.812290,459.657299
1370.804213,6291.750507,-6735.874072,842.705048
1370.804543,6587.832884,-6809.894666,1072.533697
1370.804874,6513.812290,-6735.874072,1378.971896
1370.805204,6957.935855,-6587.832884,1072.533697
1370.805534,6587.832884,-6735.874072,919.314598
1370.805864,6809.894666,-7031.956449,919.314598
1370.806194,6587.832884,-6883.915261,919.314598
1370.806524,6217.729913,-6217.729913,383.047749
1370.806854,6809.894666,-7105.977043,842.705048
1370.807184,7105.977043,-6661.853478,1225.752797
1370.807514,7105.977043,-6365.771101,1225.752797
1370.807844,7105.977043,-6883.915261,1302.362347
1370.808174,7254.018232,-6587.832884,1302.362347
1370.808504,7105.977043,-6809.894666,919.314598
1370.808834,7031.956449,-6809.894666,919.314598
1370.809164,6661.853478,-6513.812290,1072.533697
1370.809494,6957.935855,-6291.750507,995.924147
1370.809824,7328.038826,-6883.915261,1302.362347
1370.810154,7031.956449,-6661.853478,1302.362347
1370.810485,7105.977043,-5921.647536,1149.143247
1370.810815,6883.915261,-6291.750507,919.314598
1370.811145,7179.997637,-6217.729913,1149.143247
1370.811475,6513.812290,-6587.832884,612.876398
1370.811805,6809.894666,-7105.977043,995.924147
1370.812135,6957.935855,-6809.894666,1225.752797
1370.812465,7105.977043,-6439.791695,995.924147
1370.812795,6661.853478,-6439.791695,1302.362347
1370.813125,6735.874072,-6883.915261,842.705048
1370.813455,6957.935855,-7031.956449,689.485948
1370.813785,6735.874072,-6809.894666,766.095498
1370.814115,6735.874072,-7031.956449,842.705048
1370.814445,7105.977043,-6661.853478,995.924147
1370.814775,7031.956449,-6587.832884,1072.533697
1370.815105,7328.038826,-6291.750507,1072.533697
1370.815435,7402.059420,-5995.668130,1302.362347
1370.815765,7476.080014,-5773.606348,1378.971896
1370.816096,7402.059420,-6439.791695,842.705048
1370.816426,7328.038826,-5995.668130,995.924147
1370.816756,7179.997637,-5995.668130,1149.143247
1370.817086,7179.997637,-6217.729913,1072.533697
1370.817416,7254.018232,-6439.791695,1302.362347
1370.817746,7031.956449,-6291.750507,1072.533697
1370.818076,6735.874072,-5995.668130,1378.971896
1370.818406,7105.977043,-6291.750507,1455.581446
1370.818736,6957.935855,-6439.791695,766.095498
1370.819066,6883.915261,-6587.832884,919.314598
