#time,accel_x,accel_y,accel_z
1459.553358,7031.956449,-6365.771101,1378.971896
1459.553689,6735.874072,-6809.894666,919.314598
1459.554019,6735.874072,-6513.812290,1072.533697
1459.554350,7105.977043,-6661.853478,919.314598
1459.554680,7031.956449,-6661.853478,1149.143247
1459.555011,6809.894666,-6587.832884,1532.190996
1459.555341,6809.894666,-6587.832884,1685.410096
1459.555672,6735.874072,-6883.915261,842.705048
1459.556002,6661.853478,-6883.915261,612.876398
1459.556333,6735.874072,-6883.915261,919.314598
1459.556663,7105.977043,-6735.874072,612.876398
1459.556994,7328.038826,-6069.688724,1225.752797
1459.557324,7179.997637,-6291.750507,1455.581446
1459.557655,7179.997637,-6217.729913,689.485948
1459.557985,7328.038826,-5921.647536,689.485948
1459.558316,6957.935855,-6365.771101,1149.143247
1459.558646,6957.935855,-6217.729913,1072.533697
1459.558977,7402.059420,-5995.668130,919.314598
1459.559308,7179.997637,-6365.771101,1072.533697
1459.559638,7624.121203,-6217.729913,1378.971896
1459.559969,7105.977043,-6143.709319,1455.581446
1459.560299,7179.997637,-6661.853478,766.095498
1459.560630,6735.874072,-6587.832884,1378.971896
1459.560960,6587.832884,-6143.709319,612.876398
1459.561291,6587.832884,-6587.832884,1072.533697
1459.561621,6809.894666,-6957.935855,1378.971896
1459.561952,6957.935855,-6661.853478,1302.362347
1459.562282,6735.874072,-6735.874072,1149.143247
1459.562613,6735.874072,-6957.935855,842.705048
1459.562943,6291.750507,-7031.956449,1072.533697
1459.563274,6587.832884,-7031.956449,1149.143247
1459.563604,6587.832884,-6883.915261,919.314598
1459.563935,6587.832884,-7105.977043,842.705048
1459.564265,7179.997637,-7105.977043,1532.190996
1459.564596,7254.018232,-6217.729913,1302.362347
1459.564926,7105.977043,-6587.832884,919.314598
1459.565257,7105.977043,-6291.750507,1149.143247
1459.565587,7179.997637,-6735.874072,612.876398
1459.565918,6809.894666,-6809.894666,919.314598
1459.566248,6735.874072,-6439.791695,1149.143247
1459.566579,7105.977043,-6365.771101,919.314598
1459.566909,7105.977043,-6439.791695,1072.533697
1459.567240,7031.956449,-6217.729913,1302.362347
1459.567570,7105.977043,-6069.688724,689.485948
1459.567901,6883.915261,-6291.750507,1378.971896
1459.568231,6957.935855,-6291.750507,919.314598
1459.568562,6587.832884,-6365.771101,995.924147
1459.568893,6957.935855,-6661.853478,995.924147
1459.569223,7105.977043,-6809.894666,1455.581446
1459.569554,7179.997637,-6439.791695,1072.533697
1459.569884,6809.894666,-6661.853478,995.924147
1459.570215,6661.853478,-6291.750507,1455.581446
1459.570545,6809.894666,-7031.956449,689.485948
1459.570876,6809.894666,-6883.915261,766.095498
1459.571206,7105.977043,-6957.935855,995.924147
1459.571537,7105.977043,-6661.853478,689.485948
1459.571867,7031.956449,-6513.812290,1532.190996
1459.572198,7105.977043,-6513.812290,1072.533697
1459.572528,7328.038826,-6661.853478,766.095498
1459.572859,7476.080014,-6661.853478,919.314598
1459.573189,7105.977043,-7179.997637,919.314598
1459.573520,7105.977043,-6291.750507,1149.143247
1459.573850,7402.059420,-6365.771101,1149.143247
1459.574181,7476.080014,-6217.729913,1072.533697
1459.574511,7476.080014,-6365.771101,1302.362347
1459.574842,6513.812290,-6365.771101,1685.410096
