#time,accel_x,accel_y,accel_z
1469.874860,7031.956449,-6661.853478,612.876398
1469.875190,6957.935855,-7402.059420,1149.143247
1469.875521,7328.038826,-7550.100608,1455.581446
1469.875851,6513.812290,-6883.915261,1149.143247
1469.876181,6439.791695,-6661.853478,1149.143247
1469.876511,6513.812290,-6957.935855,1072.533697
1469.876841,6957.935855,-6587.832884,1072.533697
1469.877171,7105.977043,-6069.688724,1608.800546
1469.877501,7105.977043,-6217.729913,1149.143247
1469.877831,6957.935855,-6291.750507,766.095498
1469.878162,6883.915261,-6513.812290,612.876398
1469.878492,6957.935855,-6809.894666,919.314598
1469.878822,7031.956449,-6365.771101,1225.752797
1469.879152,7476.080014,-6439.791695,1302.362347
1469.879482,6957.935855,-6587.832884,1608.800546
1469.879812,7105.977043,-6661.853478,1302.362347
1469.880142,6957.935855,-6365.771101,1072.533697
1469.880472,7031.956449,-5995.668130,1455.581446
1469.880803,6587.832884,-6217.729913,1149.143247
1469.881133,6439.791695,-6513.812290,842.705048
1469.881463,6587.832884,-7105.977043,919.314598
1469.881793,7328.038826,-6439.791695,1532.190996
1469.882123,6957.935855,-6735.874072,1225.752797
1469.882453,6735.874072,-6809.894666,766.095498
1469.882783,6809.894666,-6957.935855,1225.752797
1469.883113,7031.956449,-7179.997637,689.485948
1469.883444,7031.956449,-6587.832884,995.924147
1469.883774,6957.935855,-6587.832884,919.314598
1469.884104,7254.018232,-7402.059420,536.266849
1469.884434,7179.997637,-6735.874072,1149.143247
1469.884764,7328.038826,-6439.791695,919.314598
1469.885094,7328.038826,-5995.668130,842.705048
1469.885424,7179.997637,-6513.812290,842.705048
1469.885754,7105.977043,-6513.812290,689.485948
1469.886085,7105.977043,-6365.771101,1072.533697
1469.886415,7328.038826,-5625.565159,689.485948
1469.886745,7179.997637,-6291.750507,995.924147
1469.887075,7105.977043,-6217.729913,919.314598
1469.887405,7105.977043,-6513.812290,1149.143247
1469.887735,7254.018232,-6365.771101,919.314598
1469.888065,7328.038826,-6587.832884,1225.752797
1469.888395,6957.935855,-6217.729913,919.314598
1469.888726,6957.935855,-6217.729913,919.314598
1469.889056,7105.977043,-6809.894666,1302.362347
1469.889386,6883.915261,-6217.729913,1685.410096
1469.889716,7031.956449,-6365.771101,612.876398
1469.890046,6587.832884,-6365.771101,1072.533697
1469.890376,6513.812290,-6661.853478,1072.533697
1469.890706,6661.853478,-6957.935855,842.705048
1469.891036,7031.956449,-6439.791695,766.095498
1469.891367,6809.894666,-7105.977043,1149.143247
1469.891697,7179.997637,-6883.915261,1149.143247
1469.892027,7476.080014,-6661.853478,1455.581446
1469.892357,7031.956449,-6809.894666,766.095498
1469.892687,7254.018232,-6883.915261,1149.143247
1469.893017,7031.956449,-7105.977043,995.924147
1469.893347,7105.977043,-6587.832884,842.705048
1469.893677,6809.894666,-6439.791695,1455.581446
1469.894008,7105.977043,-6069.688724,1685.410096
1469.894338,7179.997637,-6217.729913,1378.971896
1469.894668,6957.935855,-6513.812290,1455.581446
1469.894998,6735.874072,-6661.853478,1149.143247
1469.895328,6291.750507,-6513.812290,919.314598
1469.895658,6217.729913,-6143.709319,1838.629195
1469.895988,6365.771101,-6883.915261,1149.143247
1469.896318,6809.894666,-6957.935855,995.924147
1469.896649,6957.935855,-6883.915261,1225.752797
1469.896979,6661.853478,-6883.915261,1072.533697
1469.897309,6587.832884,-6439.791695,995.924147
1469.897639,6957.935855,-6883.915261,842.705048
1469.897969,7105.977043,-6957.935855,995.924147
1469.898299,6735.874072,-6365.771101,536.266849
1469.898629,7105.977043,-6883.915261,383.047749
1469.898959,7105.977043,-6809.894666,766.095498
1469.899290,7105.977043,-6365.771101,1225.752797
1469.899620,7105.977043,-6439.791695,1378.971896
1469.899950,7179.997637,-6661.853478,689.485948
1469.900280,7105.977043,-6513.812290,1608.800546
