#time,accel_x,accel_y,accel_z
1310.493053,6809.894666,-6587.832884,995.924147
1310.493384,7179.997637,-6217.729913,536.266849
1310.493714,7476.080014,-6291.750507,995.924147
1310.494045,7105.977043,-6069.688724,919.314598
1310.494375,6957.935855,-6143.709319,919.314598
1310.494706,7105.977043,-6587.832884,919.314598
1310.495036,6883.915261,-6365.771101,1072.533697
1310.495367,6439.791695,-6069.688724,1225.752797
1310.495697,6735.874072,-6735.874072,995.924147
1310.496028,6809.894666,-6809.894666,1302.362347
1310.496358,6957.935855,-6661.853478,995.924147
1310.496689,7031.956449,-6587.832884,995.924147
1310.497019,7105.977043,-6291.750507,1225.752797
1310.497350,7031.956449,-6513.812290,919.314598
1310.497680,6735.874072,-6587.832884,995.924147
1310.498011,6587.832884,-7105.977043,1225.752797
1310.498341,7031.956449,-6735.874072,1455.581446
1310.498672,7476.080014,-6587.832884,1455.581446
1310.499002,7328.038826,-6587.832884,1302.362347
1310.499333,7105.977043,-6587.832884,919.314598
1310.499663,7031.956449,-6587.832884,919.314598
1310.499994,7031.956449,-5773.606348,612.876398
1310.500325,6883.915261,-6735.874072,1149.143247
1310.500655,7179.997637,-6291.750507,1302.362347
1310.500986,7328.038826,-6439.791695,995.924147
1310.501316,7402.059420,-5995.668130,1455.581446
1310.501647,7031.956449,-6365.771101,1302.362347
1310.501977,7105.977043,-6143.709319,995.924147
1310.502308,6883.915261,-5921.647536,1225.752797
1310.502638,6661.853478,-6587.832884,995.924147
1310.502969,6587.832884,-5995.668130,1225.752797
1310.503299,6735.874072,-6587.832884,1072.533697
1310.503630,6883.915261,-6809.894666,842.705048
1310.503960,6883.915261,-6809.894666,1072.533697
1310.504291,6513.812290,-7031.956449,1378.971896
1310.504621,6513.812290,-6587.832884,766.095498
1310.504952,6735.874072,-7179.997637,1072.533697
1310.505282,6735.874072,-7105.977043,995.924147
1310.505613,6957.935855,-6883.915261,995.924147
1310.505943,7328.038826,-6365.771101,842.705048
1310.506274,7105.977043,-6291.750507,995.924147
1310.506604,7105.977043,-6661.853478,842.705048
1310.506935,7031.956449,-6143.709319,1302.362347
1310.507265,7105.977043,-6513.812290,766.095498
1310.507596,7105.977043,-6513.812290,1149.143247
1310.507926,7105.977043,-6291.750507,919.314598
1310.508257,7402.059420,-6661.853478,1225.752797
1310.508588,7179.997637,-6513.812290,1149.143247
1310.508918,6661.853478,-5995.668130,1302.362347
1310.509249,7179.997637,-6587.832884,612.876398
1310.509579,7031.956449,-6661.853478,1149.143247
1310.509910,6957.935855,-6439.791695,995.924147
1310.510240,6809.894666,-6661.853478,536.266849
1310.510571,7105.977043,-6587.832884,919.314598
1310.510901,7105.977043,-6365.771101,1072.533697
1310.511232,7105.977043,-6661.853478,1149.143247
1310.511562,6883.915261,-6735.874072,1072.533697
1310.511893,6957.935855,-6883.915261,1149.143247
1310.512223,7031.956449,-6883.915261,1149.143247
1310.512554,6439.791695,-6883.915261,919.314598
1310.512884,6957.935855,-7105.977043,995.924147
1310.513215,7105.977043,-6809.894666,919.314598
1310.513545,7624.121203,-6291.750507,1608.800546
1310.513876,7402.059420,-6439.791695,766.095498
1310.514206,7402.059420,-6513.812290,1302.362347
1310.514537,7328.038826,-6365.771101,919.314598
1310.514867,7254.018232,-6661.853478,1378.971896
1310.515198,7105.977043,-5699.585753,1225.752797
