#time,accel_x,accel_y,accel_z
1298.275404,7105.977043,-6365.771101,1455.581446
1298.275734,7105.977043,-6069.688724,1072.533697
1298.276065,7328.038826,-6143.709319,1455.581446
1298.276395,7031.956449,-6069.688724,1149.143247
1298.276725,6957.935855,-6217.729913,689.485948
1298.277055,6661.853478,-6587.832884,1149.143247
1298.277385,6661.853478,-7105.977043,1378.971896
1298.277715,6883.915261,-6587.832884,1149.143247
1298.278045,6661.853478,-6587.832884,919.314598
1298.278375,6735.874072,-6735.874072,1302.362347
1298.278705,7031.956449,-6809.894666,919.314598
1298.279035,6439.791695,-6883.915261,0.000000
1298.279365,6365.771101,-6809.894666,689.485948
1298.279695,7031.956449,-6735.874072,842.705048
1298.280025,7179.997637,-6661.853478,1072.533697
1298.280355,7179.997637,-6439.791695,1225.752797
1298.280685,7698.141797,-6661.853478,1455.581446
1298.281015,7031.956449,-6587.832884,919.314598
1298.281345,6809.894666,-6661.853478,612.876398
1298.281675,6735.874072,-6587.832884,842.705048
1298.282005,7031.956449,-6439.791695,1149.143247
1298.282335,7328.038826,-6217.729913,1149.143247
1298.282665,6809.894666,-6513.812290,1455.581446
1298.282995,6957.935855,-6365.771101,1225.752797
1298.283325,7105.977043,-6587.832884,842.705048
1298.283655,7031.956449,-5921.647536,995.924147
1298.283985,6439.791695,-6513.812290,1072.533697
1298.284315,6587.832884,-6587.832884,383.047749
1298.284645,6809.894666,-6883.915261,1149.143247
1298.284975,7031.956449,-6957.935855,1455.581446
1298.285305,7105.977043,-6365.771101,1302.362347
1298.285635,6809.894666,-6883.915261,1225.752797
1298.285965,6735.874072,-6957.935855,995.924147
1298.286295,6439.791695,-6809.894666,612.876398
1298.286625,6587.832884,-6439.791695,919.314598
1298.286955,6957.935855,-7031.956449,689.485948
1298.287285,7179.997637,-6735.874072,1225.752797
1298.287615,7328.038826,-6291.750507,1149.143247
1298.287945,7402.059420,-6217.729913,842.705048
1298.288275,7105.977043,-5995.668130,1685.410096
1298.288605,7328.038826,-6587.832884,689.485948
1298.288935,6957.935855,-6735.874072,1072.533697
1298.289265,7624.121203,-6365.771101,1072.533697
1298.289595,7476.080014,-6735.874072,1532.190996
1298.289925,7550.100608,-5847.626942,1378.971896
1298.290255,7031.956449,-5995.668130,995.924147
