#time,accel_x,accel_y,accel_z
1413.189325,6735.874072,-7254.018232,919.314598
1413.189655,6513.812290,-6883.915261,1149.143247
1413.189985,6735.874072,-6957.935855,612.876398
1413.190315,7031.956449,-6735.874072,919.314598
1413.190645,6661.853478,-5995.668130,1455.581446
1413.190975,6957.935855,-6291.750507,919.314598
1413.191305,6957.935855,-6069.688724,1378.971896
1413.191635,7105.977043,-6587.832884,766.095498
1413.191965,7105.977043,-6661.853478,689.485948
1413.192295,7105.977043,-6513.812290,1225.752797
1413.192625,7550.100608,-6809.894666,766.095498
1413.192955,7105.977043,-6439.791695,919.314598
1413.193285,6513.812290,-6513.812290,1149.143247
1413.193615,7105.977043,-6291.750507,1072.533697
1413.193945,6883.915261,-6439.791695,1532.190996
1413.194275,6957.935855,-6735.874072,1608.800546
1413.194605,6883.915261,-6143.709319,612.876398
1413.194935,6809.894666,-6809.894666,919.314598
1413.195265,6587.832884,-6587.832884,1149.143247
1413.195595,6809.894666,-6661.853478,842.705048
1413.195925,6513.812290,-5921.647536,1378.971896
1413.196255,6957.935855,-7031.956449,919.314598
1413.196585,7105.977043,-7031.956449,1149.143247
1413.196915,6883.915261,-6957.935855,1149.143247
1413.197245,6957.935855,-6883.915261,306.438199
1413.197575,7031.956449,-6365.771101,536.266849
1413.197905,7179.997637,-6513.812290,919.314598
1413.198235,7254.018232,-6883.915261,995.924147
1413.198565,7550.100608,-5995.668130,919.314598
1413.198895,7179.997637,-6365.771101,1072.533697
1413.199225,7105.977043,-6291.750507,842.705048
1413.199555,7105.977043,-5995.668130,1072.533697
1413.199885,7328.038826,-6439.791695,1072.533697
1413.200215,7328.038826,-6143.709319,1225.752797
1413.200545,7550.100608,-6291.750507,919.314598
1413.200875,7105.977043,-6069.688724,536.266849
1413.201205,7105.977043,-6661.853478,1302.362347
1413.201535,6883.915261,-6217.729913,1225.752797
1413.201865,6291.750507,-6291.750507,995.924147
1413.202195,6735.874072,-7179.997637,919.314598
1413.202525,6735.874072,-7031.956449,1378.971896
1413.202855,6809.894666,-6735.874072,1072.533697
1413.203185,6661.853478,-6587.832884,1302.362347
1413.203515,6957.935855,-6439.791695,1302.362347
1413.203845,6735.874072,-6735.874072,842.705048
1413.204175,6587.832884,-6735.874072,919.314598
1413.204505,6513.812290,-6883.915261,842.705048
1413.204835,6661.853478,-6957.935855,1072.533697
1413.205165,7328.038826,-6883.915261,995.924147
1413.205495,7105.977043,-6735.874072,995.924147
1413.205825,7105.977043,-7254.018232,842.705048
1413.206155,7179.997637,-6883.915261,1072.533697
1413.206485,7105.977043,-6809.894666,1072.533697
1413.206815,6957.935855,-6809.894666,1302.362347
1413.207145,7031.956449,-6143.709319,842.705048
1413.207475,7031.956449,-6365.771101,766.095498
1413.207805,7031.956449,-6365.771101,1072.533697
1413.208135,6809.894666,-5847.626942,1915.238745
1413.208465,7179.997637,-6143.709319,919.314598
1413.208795,7031.956449,-6439.791695,1072.533697
1413.209125,6957.935855,-6513.812290,1072.533697
1413.209455,6809.894666,-6957.935855,1225.752797
1413.209785,6809.894666,-6809.894666,1149.143247
1413.210115,6957.935855,-6957.935855,536.266849
1413.210445,7105.977043,-6809.894666,995.924147
1413.210775,7031.956449,-7031.956449,1302.362347
1413.211105,7254.018232,-6809.894666,383.047749
1413.211435,6883.915261,-6883.915261,1072.533697
1413.211765,6513.812290,-6439.791695,612.876398
1413.212095,6957.935855,-6513.812290,612.876398
1413.212425,7105.977043,-6291.750507,1149.143247
1413.212755,7772.162391,-6439.791695,842.705048
1413.213085,7402.059420,-6439.791695,766.095498
1413.213415,7624.121203,-6365.771101,1149.143247
1413.213745,6809.894666,-6883.915261,1149.143247
1413.214075,7328.038826,-5921.647536,1149.143247
1413.214405,7179.997637,-6587.832884,1072.533697
1413.214735,7105.977043,-7254.018232,1149.143247
1413.215065,7105.977043,-6587.832884,1149.143247
1413.215395,7031.956449,-6217.729913,1072.533697
1413.215725,7624.121203,-5773.606348,995.924147
1413.216055,7031.956449,-5921.647536,1149.143247
1413.216385,6883.915261,-6217.729913,1072.533697
1413.216715,6587.832884,-5995.668130,0.000000
1413.217045,7031.956449,-6661.853478,1149.143247
1413.217375,6513.812290,-6735.874072,1455.581446
1413.217705,6735.874072,-6513.812290,919.314598
1413.218035,6809.894666,-6587.832884,1455.581446
1413.218365,6809.894666,-7179.997637,919.314598
1413.218695,7476.080014,-7328.038826,842.705048
1413.219025,6883.915261,-7031.956449,1072.533697
1413.219355,6661.853478,-7402.059420,1149.143247
1413.219685,6957.935855,-6661.853478,1072.533697
1413.220015,6957.935855,-6809.894666,1685.410096
1413.220345,6661.853478,-6439.791695,1149.143247
1413.220675,7476.080014,-6217.729913,1149.143247
1413.221005,7179.997637,-6587.832884,1149.143247
1413.221335,7105.977043,-6513.812290,1149.143247
1413.221665,7105.977043,-6217.729913,689.485948
1413.221995,7105.977043,-6513.812290,919.314598
1413.222325,7105.977043,-6809.894666,842.705048
1413.222655,7031.956449,-6439.791695,1225.752797
1413.222985,7105.977043,-6439.791695,1225.752797
1413.223315,7254.018232,-6587.832884,1225.752797
1413.223645,6809.894666,-6587.832884,1149.143247
1413.223975,6661.853478,-6883.915261,842.705048
1413.224305,6365.771101,-6735.874072,766.095498
1413.224635,7105.977043,-6513.812290,1302.362347
1413.224965,6735.874072,-6365.771101,1378.971896
1413.225294,6809.894666,-6365.771101,919.314598
1413.225624,6883.915261,-6365.771101,1225.752797
1413.225954,7105.977043,-6957.935855,995.924147
1413.226284,7105.977043,-6883.915261,766.095498
1413.226614,6513.812290,-6809.894666,919.314598
1413.226944,7105.977043,-6735.874072,612.876398
1413.227274,7105.977043,-6217.729913,1072.533697
1413.227604,7328.038826,-6661.853478,919.314598
1413.227934,7105.977043,-6661.853478,919.314598
1413.228264,7179.997637,-5995.668130,1225.752797
1413.228594,7105.977043,-6513.812290,919.314598
1413.228924,6883.915261,-6291.750507,1072.533697
1413.229254,6735.874072,-5847.626942,1838.629195
1413.229584,7476.080014,-6143.709319,1072.533697
1413.229914,7105.977043,-6069.688724,1072.533697
1413.230244,6883.915261,-5921.647536,1225.752797
