#time,accel_x,accel_y,accel_z
1401.566551,6513.812290,-6883.915261,1149.143247
1401.566882,6513.812290,-6809.894666,919.314598
1401.567212,6587.832884,-6587.832884,306.438199
1401.567543,6661.853478,-6809.894666,919.314598
1401.567873,6661.853478,-7105.977043,919.314598
1401.568203,7105.977043,-7031.956449,842.705048
1401.568534,7328.038826,-6439.791695,1072.533697
1401.568864,7031.956449,-6513.812290,919.314598
1401.569195,7105.977043,-6513.812290,995.924147
1401.569525,7105.977043,-6587.832884,1149.143247
1401.569855,7031.956449,-6883.915261,766.095498
1401.570186,7179.997637,-6291.750507,995.924147
1401.570516,7105.977043,-6439.791695,1225.752797
1401.570847,7105.977043,-6439.791695,919.314598
1401.571177,6513.812290,-6735.874072,919.314598
1401.571507,6957.935855,-6143.709319,1072.533697
1401.571838,7179.997637,-6883.915261,1072.533697
1401.572168,6883.915261,-6661.853478,1072.533697
1401.572499,7031.956449,-6513.812290,1072.533697
1401.572829,6957.935855,-6661.853478,1149.143247
1401.573159,6809.894666,-6735.874072,1915.238745
1401.573490,6957.935855,-6735.874072,1149.143247
1401.573820,6661.853478,-6809.894666,1225.752797
1401.574151,6809.894666,-7105.977043,1149.143247
1401.574481,6587.832884,-7179.997637,766.095498
1401.574812,6735.874072,-6143.709319,612.876398
1401.575142,6587.832884,-6809.894666,995.924147
1401.575472,7105.977043,-6661.853478,842.705048
1401.575803,7179.997637,-6365.771101,1302.362347
1401.576133,7328.038826,-6291.750507,1149.143247
1401.576464,7328.038826,-5847.626942,1455.581446
1401.576794,7179.997637,-6365.771101,1149.143247
1401.577124,7328.038826,-6439.791695,995.924147
1401.577455,7254.018232,-6439.791695,1149.143247
1401.577785,7328.038826,-5625.565159,689.485948
1401.578116,7105.977043,-6291.750507,1072.533697
1401.578446,7105.977043,-6291.750507,1225.752797
1401.578776,7105.977043,-6587.832884,995.924147
1401.579107,6513.812290,-5847.626942,1378.971896
1401.579437,6809.894666,-6217.729913,1072.533697
1401.579768,6735.874072,-6365.771101,1072.533697
1401.580098,6661.853478,-6513.812290,1149.143247
1401.580428,6735.874072,-6513.812290,1149.143247
1401.580759,7254.018232,-6291.750507,1608.800546
1401.581089,6883.915261,-6439.791695,919.314598
1401.581420,6735.874072,-6735.874072,1225.752797
1401.581750,6661.853478,-7105.977043,689.485948
1401.582081,6439.791695,-7179.997637,612.876398
1401.582411,6957.935855,-7254.018232,1072.533697
1401.582741,6661.853478,-7105.977043,995.924147
1401.583072,7179.997637,-6587.832884,842.705048
1401.583402,6957.935855,-6439.791695,1225.752797
1401.583733,6957.935855,-6809.894666,995.924147
1401.584063,6809.894666,-6587.832884,842.705048
