#time,accel_x,accel_y,accel_z
1404.552294,7254.018232,-6661.853478,612.876398
1404.552624,7105.977043,-6957.935855,1302.362347
1404.552954,6883.915261,-6661.853478,1225.752797
1404.553284,7105.977043,-6661.853478,842.705048
1404.553614,7105.977043,-6143.709319,919.314598
1404.553945,7105.977043,-6291.750507,766.095498
1404.554275,6957.935855,-6217.729913,919.314598
1404.554605,7031.956449,-6439.791695,1072.533697
1404.554935,7105.977043,-6365.771101,842.705048
1404.555265,7105.977043,-6291.750507,842.705048
1404.555596,6587.832884,-6883.915261,1072.533697
1404.555926,6735.874072,-6587.832884,842.705048
1404.556256,6735.874072,-6439.791695,995.924147
1404.556586,6883.915261,-6661.853478,1225.752797
1404.556916,7031.956449,-6513.812290,842.705048
1404.557247,6957.935855,-6735.874072,1072.533697
1404.557577,7328.038826,-6883.915261,459.657299
1404.557907,6883.915261,-6587.832884,689.485948
1404.558237,6661.853478,-6587.832884,995.924147
1404.558567,6957.935855,-6883.915261,919.314598
1404.558897,7031.956449,-6735.874072,689.485948
1404.559228,7254.018232,-6365.771101,1072.533697
1404.559558,7105.977043,-6513.812290,689.485948
1404.559888,7031.956449,-6365.771101,842.705048
1404.560218,7105.977043,-6513.812290,995.924147
1404.560548,7476.080014,-6883.915261,1149.143247
1404.560879,7105.977043,-6069.688724,766.095498
1404.561209,7624.121203,-6143.709319,1378.971896
1404.561539,7328.038826,-5921.647536,995.924147
1404.561869,7105.977043,-6143.709319,1302.362347
1404.562199,7476.080014,-6143.709319,1532.190996
1404.562530,7105.977043,-6143.709319,995.924147
1404.562860,6957.935855,-6513.812290,995.924147
1404.563190,6439.791695,-6661.853478,1225.752797
1404.563520,6735.874072,-6587.832884,459.657299
1404.563850,6587.832884,-7031.956449,1149.143247
1404.564181,6513.812290,-6957.935855,842.705048
1404.564511,6513.812290,-7179.997637,919.314598
1404.564841,6661.853478,-6587.832884,1302.362347
1404.565171,6735.874072,-6957.935855,1072.533697
1404.565501,6735.874072,-6587.832884,766.095498
1404.565831,6957.935855,-6957.935855,1378.971896
1404.566162,7105.977043,-6587.832884,995.924147
1404.566492,7105.977043,-6587.832884,1378.971896
1404.566822,6957.935855,-5995.668130,1072.533697
1404.567152,6883.915261,-6809.894666,612.876398
1404.567482,6661.853478,-7031.956449,995.924147
1404.567813,6735.874072,-6735.874072,536.266849
1404.568143,7031.956449,-6587.832884,1225.752797
1404.568473,7105.977043,-5995.668130,919.314598
1404.568803,7031.956449,-6661.853478,919.314598
1404.569133,7105.977043,-6291.750507,1532.190996
1404.569464,7031.956449,-6587.832884,919.314598
1404.569794,7624.121203,-6439.791695,766.095498
1404.570124,7105.977043,-6291.750507,842.705048
1404.570454,7031.956449,-6291.750507,919.314598
1404.570784,6661.853478,-6439.791695,459.657299
1404.571115,6513.812290,-6735.874072,1225.752797
1404.571445,6809.894666,-6883.915261,459.657299
1404.571775,6883.915261,-7105.977043,689.485948
1404.572105,6587.832884,-6957.935855,1072.533697
1404.572435,6957.935855,-7031.956449,766.095498
1404.572766,7328.038826,-6809.894666,919.314598
1404.573096,6809.894666,-6439.791695,1072.533697
1404.573426,6883.915261,-6587.832884,689.485948
1404.573756,7179.997637,-6735.874072,1072.533697
1404.574086,7328.038826,-6439.791695,1072.533697
1404.574416,7550.100608,-6069.688724,1149.143247
1404.574747,7476.080014,-6217.729913,536.266849
1404.575077,7179.997637,-6439.791695,1149.143247
1404.575407,7105.977043,-6365.771101,1149.143247
