#time,accel_x,accel_y,accel_z
1383.447768,6661.853478,-6661.853478,1072.533697
1383.448098,6809.894666,-6661.853478,1072.533697
1383.448428,6957.935855,-6217.729913,919.314598
1383.448758,7105.977043,-6587.832884,1149.143247
1383.449089,7105.977043,-6735.874072,612.876398
1383.449419,7031.956449,-6735.874072,1149.143247
1383.449749,6587.832884,-6365.771101,842.705048
1383.450079,7031.956449,-6661.853478,995.924147
1383.450409,6735.874072,-6735.874072,919.314598
1383.450740,7105.977043,-6513.812290,1149.143247
1383.451070,7105.977043,-6291.750507,1072.533697
1383.451400,7402.059420,-6735.874072,1455.581446
1383.451730,7105.977043,-6217.729913,766.095498
1383.452060,6883.915261,-6513.812290,995.924147
1383.452391,6735.874072,-6513.812290,689.485948
1383.452721,6883.915261,-6957.935855,995.924147
1383.453051,6883.915261,-6439.791695,1072.533697
1383.453381,6957.935855,-6883.915261,1225.752797
1383.453712,6809.894666,-6365.771101,995.924147
1383.454042,6735.874072,-7179.997637,1455.581446
1383.454372,6957.935855,-7105.977043,1225.752797
1383.454702,6883.915261,-7031.956449,842.705048
1383.455032,6883.915261,-6735.874072,1072.533697
1383.455363,6883.915261,-6883.915261,612.876398
1383.455693,7105.977043,-6661.853478,1149.143247
1383.456023,7254.018232,-5995.668130,1302.362347
1383.456353,7105.977043,-5995.668130,919.314598
1383.456684,7550.100608,-6069.688724,919.314598
1383.457014,7179.997637,-6587.832884,612.876398
1383.457344,7402.059420,-6513.812290,995.924147
1383.457674,7402.059420,-6217.729913,995.924147
1383.458004,7550.100608,-6217.729913,1072.533697
1383.458335,7254.018232,-5995.668130,1225.752797
1383.458665,7254.018232,-6069.688724,1149.143247
1383.458995,7402.059420,-6439.791695,689.485948
1383.459325,7031.956449,-6143.709319,919.314598
1383.459656,6809.894666,-6069.688724,995.924147
1383.459986,6735.874072,-6587.832884,1225.752797
1383.460316,6735.874072,-6883.915261,1378.971896
1383.460646,7105.977043,-6143.709319,1685.410096
1383.460976,6883.915261,-6661.853478,1149.143247
1383.461307,6883.915261,-6957.935855,995.924147
1383.461637,7031.956449,-6957.935855,1532.190996
1383.461967,7031.956449,-6661.853478,612.876398
1383.462297,6883.915261,-6661.853478,919.314598
1383.462628,6883.915261,-7105.977043,1149.143247
1383.462958,6883.915261,-7031.956449,995.924147
