#time,accel_x,accel_y,accel_z
1159.461802,7105.977043,-6809.894666,1149.143247
1159.462133,7105.977043,-6513.812290,842.705048
1159.462463,6883.915261,-6735.874072,842.705048
1159.462794,6883.915261,-6809.894666,842.705048
1159.463124,7031.956449,-7105.977043,1149.143247
1159.463455,7031.956449,-6661.853478,1149.143247
1159.463785,6883.915261,-6587.832884,842.705048
1159.464116,7179.997637,-6661.853478,1378.971896
1159.464446,6735.874072,-6291.750507,1149.143247
1159.464776,6809.894666,-6513.812290,1072.533697
1159.465107,7328.038826,-6291.750507,842.705048
1159.465437,7105.977043,-6291.750507,1225.752797
1159.465768,7031.956449,-6587.832884,1072.533697
1159.466098,6883.915261,-6365.771101,1149.143247
1159.466429,7031.956449,-6439.791695,1072.533697
1159.466759,6735.874072,-6661.853478,766.095498
1159.467090,6883.915261,-6365.771101,1072.533697
1159.467420,6957.935855,-6661.853478,1225.752797
1159.467750,7105.977043,-6809.894666,1149.143247
1159.468081,6809.894666,-6513.812290,995.924147
1159.468411,7105.977043,-6439.791695,919.314598
1159.468742,7105.977043,-6291.750507,1608.800546
1159.469072,7105.977043,-6365.771101,1149.143247
1159.469403,6957.935855,-6439.791695,995.924147
1159.469733,6883.915261,-6513.812290,1149.143247
1159.470063,7105.977043,-6513.812290,1302.362347
1159.470394,6661.853478,-6883.915261,1149.143247
1159.470724,6809.894666,-6513.812290,919.314598
1159.471055,7031.956449,-6661.853478,1225.752797
1159.471385,7105.977043,-6661.853478,1302.362347
1159.471716,7105.977043,-6883.915261,1838.629195
1159.472046,7031.956449,-6735.874072,1072.533697
1159.472377,6809.894666,-6661.853478,919.314598
1159.472707,6957.935855,-6513.812290,995.924147
1159.473037,6883.915261,-6587.832884,919.314598
1159.473368,6587.832884,-6291.750507,1685.410096
1159.473698,6513.812290,-6365.771101,995.924147
1159.474029,6957.935855,-6365.771101,919.314598
1159.474359,6883.915261,-6439.791695,1072.533697
1159.474690,7031.956449,-6957.935855,1455.581446
1159.475020,6957.935855,-6439.791695,1149.143247
1159.475351,6957.935855,-6513.812290,842.705048
1159.475681,6957.935855,-6883.915261,1072.533697
1159.476011,7105.977043,-6661.853478,766.095498
1159.476342,7402.059420,-6735.874072,612.876398
1159.476672,7031.956449,-6513.812290,842.705048
1159.477003,6735.874072,-6217.729913,919.314598
1159.477333,6957.935855,-6513.812290,689.485948
1159.477664,6957.935855,-6809.894666,995.924147
1159.477994,6957.935855,-6439.791695,1378.971896
1159.478325,6809.894666,-6143.709319,1149.143247
1159.478655,6957.935855,-6439.791695,766.095498
1159.478985,6957.935855,-6513.812290,1072.533697
1159.479316,7179.997637,-6439.791695,612.876398
1159.479646,7105.977043,-6587.832884,1149.143247
1159.479977,7105.977043,-6735.874072,1072.533697
1159.480307,7031.956449,-6217.729913,766.095498
1159.480638,7179.997637,-6513.812290,766.095498
1159.480968,7105.977043,-6291.750507,842.705048
1159.481298,7031.956449,-6883.915261,995.924147
1159.481629,6957.935855,-6291.750507,766.095498
1159.481959,6957.935855,-6587.832884,1149.143247
1159.482290,6809.894666,-6291.750507,1991.848295
1159.482620,7105.977043,-6439.791695,1149.143247
1159.482951,7254.018232,-6291.750507,1225.752797
1159.483281,6957.935855,-6809.894666,1225.752797
1159.483612,7105.977043,-7105.977043,1072.533697
1159.483942,6809.894666,-6069.688724,1532.190996
1159.484272,6883.915261,-6735.874072,1302.362347
1159.484603,7105.977043,-6661.853478,1149.143247
1159.484933,6957.935855,-6587.832884,1072.533697
1159.485264,7105.977043,-6587.832884,842.705048
1159.485594,6735.874072,-6439.791695,842.705048
1159.485925,6735.874072,-6513.812290,1149.143247
1159.486255,6587.832884,-7031.956449,1225.752797
1159.486586,6883.915261,-6365.771101,1378.971896
1159.486916,6809.894666,-6513.812290,1455.581446
1159.487246,6661.853478,-6513.812290,1149.143247
1159.487577,6587.832884,-6809.894666,1072.533697
1159.487907,6883.915261,-6661.853478,1302.362347
1159.488238,6957.935855,-6439.791695,766.095498
1159.488568,6809.894666,-6291.750507,995.924147
1159.488899,6661.853478,-6661.853478,1149.143247
1159.489229,7031.956449,-6735.874072,1378.971896
1159.489560,7031.956449,-6809.894666,1072.533697
