#time,accel_x,accel_y,accel_z
1421.738754,7105.977043,-6439.791695,1378.971896
1421.739085,7105.977043,-6217.729913,1225.752797
1421.739415,7031.956449,-6513.812290,766.095498
1421.739745,6809.894666,-6291.750507,919.314598
1421.740075,6809.894666,-6291.750507,919.314598
1421.740406,6735.874072,-6957.935855,612.876398
1421.740736,6661.853478,-6809.894666,1149.143247
1421.741066,6587.832884,-6735.874072,1072.533697
1421.741397,7031.956449,-6883.915261,1072.533697
1421.741727,6587.832884,-6883.915261,1455.581446
1421.742057,6735.874072,-6809.894666,919.314598
1421.742388,6735.874072,-6809.894666,842.705048
1421.742718,6809.894666,-6587.832884,1149.143247
1421.743048,7031.956449,-6439.791695,1608.800546
1421.743378,7476.080014,-6513.812290,1532.190996
1421.743709,7402.059420,-5921.647536,1302.362347
1421.744039,7772.162391,-6143.709319,612.876398
1421.744369,7179.997637,-6217.729913,995.924147
1421.744700,7105.977043,-6809.894666,995.924147
1421.745030,6809.894666,-6439.791695,536.266849
1421.745360,7179.997637,-6143.709319,1225.752797
1421.745691,7550.100608,-5995.668130,1149.143247
1421.746021,7476.080014,-6217.729913,1072.533697
1421.746351,6809.894666,-6513.812290,1072.533697
1421.746681,7328.038826,-6439.791695,919.314598
1421.747012,6883.915261,-6143.709319,1455.581446
1421.747342,6809.894666,-6513.812290,842.705048
1421.747672,6957.935855,-6217.729913,842.705048
1421.748003,7105.977043,-6587.832884,995.924147
1421.748333,6957.935855,-6587.832884,919.314598
1421.748663,6809.894666,-6587.832884,689.485948
1421.748994,6735.874072,-6957.935855,1608.800546
1421.749324,6735.874072,-7105.977043,766.095498
1421.749654,6513.812290,-7031.956449,689.485948
1421.749984,5995.668130,-6735.874072,766.095498
1421.750315,6513.812290,-7179.997637,919.314598
1421.750645,7772.162391,-7105.977043,1225.752797
1421.750975,7328.038826,-6439.791695,1149.143247
1421.751306,7105.977043,-6735.874072,919.314598
1421.751636,7105.977043,-6365.771101,919.314598
1421.751966,7031.956449,-6883.915261,919.314598
1421.752297,6957.935855,-7031.956449,842.705048
1421.752627,7105.977043,-6439.791695,1072.533697
1421.752957,7105.977043,-6439.791695,1149.143247
1421.753287,7105.977043,-6661.853478,919.314598
1421.753618,6883.915261,-6809.894666,1532.190996
1421.753948,6809.894666,-6587.832884,995.924147
1421.754278,6883.915261,-6809.894666,612.876398
1421.754609,6587.832884,-6217.729913,1072.533697
1421.754939,6513.812290,-6587.832884,1225.752797
1421.755269,7105.977043,-6439.791695,842.705048
1421.755600,6883.915261,-6513.812290,1225.752797
1421.755930,6883.915261,-6735.874072,1072.533697
1421.756260,6883.915261,-6439.791695,1072.533697
1421.756590,6661.853478,-6513.812290,1302.362347
1421.756921,6217.729913,-7105.977043,842.705048
1421.757251,6735.874072,-6735.874072,1149.143247
1421.757581,6735.874072,-6661.853478,1072.533697
1421.757912,7179.997637,-7179.997637,919.314598
1421.758242,7476.080014,-6217.729913,1608.800546
1421.758572,7179.997637,-6587.832884,1302.362347
1421.758903,7105.977043,-6365.771101,919.314598
1421.759233,7105.977043,-6291.750507,1072.533697
1421.759563,6809.894666,-5921.647536,383.047749
1421.759893,7624.121203,-6513.812290,1225.752797
1421.760224,7624.121203,-6143.709319,1149.143247
1421.760554,7402.059420,-6439.791695,1072.533697
1421.760884,7328.038826,-6291.750507,1532.190996
1421.761215,7105.977043,-6513.812290,1455.581446
1421.761545,7105.977043,-6661.853478,766.095498
1421.761875,6661.853478,-6587.832884,1072.533697
1421.762206,6661.853478,-6661.853478,1302.362347
1421.762536,6809.894666,-6661.853478,919.314598
1421.762866,6957.935855,-6513.812290,1225.752797
1421.763196,6957.935855,-6735.874072,919.314598
1421.763527,6809.894666,-7105.977043,1072.533697
1421.763857,6883.915261,-6809.894666,1302.362347
1421.764187,7031.956449,-6735.874072,842.705048
1421.764518,6735.874072,-6809.894666,919.314598
1421.764848,6883.915261,-6957.935855,995.924147
1421.765178,7105.977043,-6735.874072,766.095498
1421.765509,7105.977043,-7031.956449,1455.581446
1421.765839,7550.100608,-6439.791695,919.314598
1421.766169,6661.853478,-6291.750507,766.095498
1421.766499,7031.956449,-6735.874072,919.314598
1421.766830,6883.915261,-7031.956449,842.705048
1421.767160,7105.977043,-6809.894666,1225.752797
1421.767490,7105.977043,-6143.709319,995.924147
1421.767821,7105.977043,-6291.750507,1149.143247
1421.768151,7105.977043,-6439.791695,1302.362347
1421.768481,6883.915261,-6661.853478,1532.190996
1421.768812,7550.100608,-6365.771101,1149.143247
1421.769142,6883.915261,-6439.791695,1455.581446
1421.769472,6513.812290,-6513.812290,842.705048
1421.769802,6809.894666,-6735.874072,842.705048
1421.770133,6809.894666,-6291.750507,689.485948
1421.770463,6735.874072,-6957.935855,995.924147
1421.770793,6809.894666,-6661.853478,1072.533697
1421.771124,6883.915261,-6587.832884,995.924147
1421.771454,6661.853478,-6957.935855,612.876398
1421.771784,6735.874072,-7031.956449,1149.143247
1421.772115,6809.894666,-6883.915261,1149.143247
1421.772445,6957.935855,-7105.977043,1149.143247
1421.772775,7105.977043,-6735.874072,995.924147
1421.773105,7105.977043,-6217.729913,1149.143247
1421.773436,7031.956449,-6069.688724,1072.533697
1421.773766,7254.018232,-6291.750507,919.314598
1421.774096,7105.977043,-6587.832884,1149.143247
1421.774427,7105.977043,-6587.832884,766.095498
1421.774757,6735.874072,-5699.585753,1072.533697
1421.775087,7179.997637,-6217.729913,1225.752797
1421.775418,7254.018232,-6439.791695,919.314598
1421.775748,7179.997637,-6439.791695,1302.362347
1421.776078,7105.977043,-6587.832884,1302.362347
1421.776408,7031.956449,-6291.750507,1455.581446
1421.776739,6809.894666,-5921.647536,842.705048
1421.777069,6809.894666,-6735.874072,766.095498
1421.777399,6883.915261,-6809.894666,1072.533697
1421.777730,6883.915261,-6439.791695,995.924147
1421.778060,7402.059420,-6735.874072,689.485948
1421.778390,6957.935855,-6883.915261,1072.533697
1421.778721,6957.935855,-6809.894666,919.314598
1421.779051,6661.853478,-7105.977043,766.095498
1421.779381,6217.729913,-6587.832884,1608.800546
1421.779711,7105.977043,-7105.977043,229.828649
1421.780042,7179.997637,-7105.977043,995.924147
1421.780372,7254.018232,-6513.812290,1302.362347
1421.780702,7698.141797,-6513.812290,1072.533697
1421.781033,7402.059420,-5995.668130,612.876398
1421.781363,6809.894666,-6809.894666,919.314598
1421.781693,6957.935855,-6661.853478,766.095498
1421.782024,7179.997637,-6587.832884,1225.752797
1421.782354,7624.121203,-5329.482782,766.095498
1421.782684,7105.977043,-6587.832884,1302.362347
1421.783014,7105.977043,-6587.832884,919.314598
1421.783345,6957.935855,-6735.874072,1225.752797
1421.783675,6957.935855,-6217.729913,919.314598
1421.784005,6735.874072,-6439.791695,995.924147
1421.784336,6661.853478,-6735.874072,995.924147
1421.784666,6883.915261,-6661.853478,919.314598
1421.784996,6661.853478,-6809.894666,1225.752797
1421.785327,6809.894666,-6143.709319,919.314598
1421.785657,6439.791695,-6291.750507,995.924147
1421.785987,6513.812290,-6809.894666,1225.752797
1421.786317,6809.894666,-6587.832884,842.705048
1421.786648,6217.729913,-6587.832884,766.095498
1421.786978,6735.874072,-6883.915261,1149.143247
1421.787308,7031.956449,-6809.894666,919.314598
1421.787639,7179.997637,-6809.894666,1455.581446
1421.787969,7105.977043,-6587.832884,1302.362347
1421.788299,7328.038826,-6513.812290,842.705048
1421.788630,7105.977043,-5773.606348,1149.143247
1421.788960,7031.956449,-6587.832884,995.924147
1421.789290,6883.915261,-6513.812290,842.705048
1421.789620,7328.038826,-6143.709319,1149.143247
1421.789951,7402.059420,-6439.791695,919.314598
1421.790281,7031.956449,-6069.688724,1378.971896
1421.790611,7179.997637,-6661.853478,1149.143247
1421.790942,7254.018232,-6217.729913,842.705048
1421.791272,7105.977043,-6661.853478,383.047749
1421.791602,7402.059420,-6735.874072,1072.533697
1421.791933,6957.935855,-6883.915261,995.924147
1421.792263,7105.977043,-6883.915261,995.924147
1421.792593,6957.935855,-6735.874072,1072.533697
1421.792923,6809.894666,-6587.832884,612.876398
1421.793254,6883.915261,-6587.832884,1302.362347
1421.793584,6735.874072,-7105.977043,1072.533697
1421.793914,6587.832884,-7031.956449,612.876398
1421.794245,6513.812290,-6735.874072,1378.971896
1421.794575,7031.956449,-7476.080014,1608.800546
1421.794905,7254.018232,-6661.853478,919.314598
1421.795236,7105.977043,-6069.688724,1532.190996
1421.795566,7105.977043,-6587.832884,919.314598
1421.795896,7179.997637,-6439.791695,919.314598
1421.796226,7105.977043,-6217.729913,766.095498
1421.796557,7105.977043,-6587.832884,995.924147
1421.796887,6957.935855,-6291.750507,842.705048
1421.797217,7031.956449,-6217.729913,1225.752797
1421.797548,7105.977043,-6587.832884,1149.143247
1421.797878,7031.956449,-6735.874072,1302.362347
1421.798208,7105.977043,-6365.771101,1072.533697
1421.798539,6957.935855,-6439.791695,1149.143247
1421.798869,6661.853478,-6143.709319,1149.143247
1421.799199,6809.894666,-6439.791695,919.314598
1421.799529,6587.832884,-6661.853478,1072.533697
1421.799860,6809.894666,-6439.791695,1302.362347
1421.800190,6883.915261,-6661.853478,919.314598
1421.800520,6809.894666,-6587.832884,1302.362347
1421.800851,6735.874072,-7031.956449,689.485948
1421.801181,7179.997637,-7105.977043,842.705048
1421.801511,6735.874072,-6809.894666,919.314598
1421.801842,6809.894666,-6809.894666,919.314598
1421.802172,7105.977043,-6809.894666,1455.581446
1421.802502,7550.100608,-6661.853478,1455.581446
1421.802832,7328.038826,-6513.812290,1072.533697
1421.803163,7179.997637,-6439.791695,919.314598
1421.803493,7105.977043,-6513.812290,1225.752797
1421.803823,6735.874072,-5921.647536,1532.190996
1421.804154,6957.935855,-6661.853478,1149.143247
1421.804484,7179.997637,-5995.668130,766.095498
1421.804813,7254.018232,-6513.812290,919.314598
1421.805143,7402.059420,-6217.729913,1838.629195
1421.805472,7179.997637,-6587.832884,1225.752797
1421.805802,7105.977043,-6069.688724,995.924147
1421.806131,6439.791695,-6513.812290,842.705048
1421.806461,6439.791695,-6735.874072,1149.143247
1421.806790,7105.977043,-6365.771101,1455.581446
1421.807120,7031.956449,-6587.832884,1302.362347
1421.807449,6439.791695,-6513.812290,1149.143247
1421.807779,6735.874072,-6661.853478,766.095498
1421.808108,7031.956449,-6883.915261,1225.752797
1421.808438,7031.956449,-6809.894666,842.705048
1421.808767,7031.956449,-6809.894666,612.876398
1421.809097,6809.894666,-6809.894666,995.924147
1421.809427,7179.997637,-7031.956449,689.485948
1421.809756,7328.038826,-6513.812290,1225.752797
1421.810086,7254.018232,-6143.709319,1149.143247
1421.810415,7031.956449,-6735.874072,842.705048
1421.810745,6809.894666,-6735.874072,1149.143247
1421.811074,6587.832884,-6957.935855,995.924147
1421.811404,6883.915261,-6217.729913,1072.533697
1421.811733,7105.977043,-5921.647536,919.314598
1421.812063,7105.977043,-6439.791695,919.314598
1421.812392,7105.977043,-6291.750507,1149.143247
1421.812722,7105.977043,-6439.791695,1608.800546
1421.813051,7328.038826,-6291.750507,1072.533697
1421.813381,6661.853478,-6143.709319,1149.143247
1421.813710,6735.874072,-6735.874072,842.705048
1421.814040,6735.874072,-6883.915261,1378.971896
1421.814369,6735.874072,-6217.729913,1149.143247
1421.814699,6957.935855,-6883.915261,1149.143247
1421.815028,6957.935855,-6661.853478,1072.533697
1421.815358,6587.832884,-6883.915261,1302.362347
1421.815687,6735.874072,-6957.935855,919.314598
1421.816017,6809.894666,-6957.935855,842.705048
1421.816346,6809.894666,-6291.750507,995.924147
1421.816676,6809.894666,-7031.956449,995.924147
1421.817005,7402.059420,-6809.894666,612.876398
1421.817335,7179.997637,-6291.750507,1302.362347
1421.817664,7328.038826,-6809.894666,842.705048
1421.817994,7179.997637,-6439.791695,995.924147
1421.818323,7105.977043,-6957.935855,1225.752797
1421.818653,7254.018232,-6661.853478,1072.533697
1421.818982,7328.038826,-6069.688724,842.705048
1421.819312,7476.080014,-6217.729913,766.095498
1421.819641,7179.997637,-6143.709319,689.485948
1421.819971,7031.956449,-6365.771101,1072.533697
1421.820300,7698.141797,-6069.688724,1149.143247
1421.820630,6883.915261,-6365.771101,1072.533697
1421.820959,6661.853478,-6217.729913,1072.533697
1421.821289,6809.894666,-6513.812290,842.705048
1421.821618,7031.956449,-6883.915261,1072.533697
1421.821948,6809.894666,-6365.771101,1455.581446
1421.822277,6661.853478,-6883.915261,842.705048
1421.822607,6957.935855,-6957.935855,995.924147
1421.822936,6957.935855,-6883.915261,1225.752797
1421.823266,7402.059420,-6883.915261,459.657299
1421.823595,6957.935855,-6809.894666,919.314598
1421.823925,6735.874072,-6883.915261,1149.143247
1421.824254,7179.997637,-7031.956449,842.705048
1421.824584,6957.935855,-6291.750507,1378.971896
1421.824913,6883.915261,-6217.729913,1302.362347
1421.825243,7179.997637,-6069.688724,1072.533697
1421.825572,7105.977043,-6661.853478,995.924147
1421.825902,6957.935855,-6365.771101,536.266849
1421.826231,7105.977043,-6365.771101,689.485948
1421.826561,7031.956449,-6365.771101,1149.143247
1421.826890,7105.977043,-6291.750507,1149.143247
1421.827220,7105.977043,-6587.832884,1685.410096
1421.827549,6883.915261,-6809.894666,1378.971896
1421.827879,7105.977043,-6291.750507,842.705048
1421.828208,6735.874072,-6439.791695,842.705048
1421.828538,6291.750507,-6513.812290,842.705048
1421.828867,6735.874072,-6587.832884,919.314598
1421.829197,6883.915261,-6883.915261,1149.143247
1421.829526,7105.977043,-6661.853478,1225.752797
1421.829856,6735.874072,-6587.832884,1302.362347
1421.830185,6809.894666,-6809.894666,1225.752797
1421.830515,6809.894666,-6809.894666,766.095498
1421.830844,6809.894666,-6439.791695,766.095498
1421.831174,6809.894666,-6883.915261,1149.143247
1421.831503,7179.997637,-7179.997637,766.095498
1421.831833,7328.038826,-6513.812290,1225.752797
1421.832162,7105.977043,-6661.853478,1072.533697
1421.832492,7179.997637,-6513.812290,1225.752797
1421.832821,7031.956449,-6365.771101,1072.533697
1421.833151,7105.977043,-6661.853478,612.876398
1421.833480,7105.977043,-6143.709319,766.095498
1421.833810,7624.121203,-5699.585753,1072.533697
1421.834139,7846.182985,-6439.791695,1225.752797
1421.834469,7105.977043,-6439.791695,1378.971896
1421.834798,7179.997637,-6587.832884,1225.752797
1421.835128,7105.977043,-6513.812290,919.314598
1421.835457,7031.956449,-6217.729913,1302.362347
1421.835787,6883.915261,-6661.853478,1072.533697
1421.836116,6883.915261,-6883.915261,995.924147
1421.836446,7105.977043,-6661.853478,1302.362347
1421.836775,6957.935855,-6217.729913,1302.362347
1421.837105,6365.771101,-6439.791695,1149.143247
1421.837434,6809.894666,-6587.832884,1149.143247
1421.837764,6957.935855,-6809.894666,1072.533697
1421.838093,6587.832884,-7031.956449,842.705048
1421.838423,6809.894666,-6735.874072,919.314598
1421.838752,6661.853478,-6809.894666,842.705048
1421.839082,7105.977043,-6957.935855,536.266849
1421.839411,7179.997637,-6291.750507,842.705048
1421.839741,7105.977043,-6291.750507,995.924147
1421.840070,7105.977043,-6143.709319,459.657299
1421.840400,7031.956449,-6587.832884,995.924147
1421.840729,7105.977043,-6217.729913,1072.533697
1421.841059,7031.956449,-6217.729913,1225.752797
1421.841388,7328.038826,-5847.626942,1072.533697
1421.841718,7105.977043,-6513.812290,1225.752797
1421.842047,6809.894666,-6513.812290,1532.190996
1421.842377,6957.935855,-6365.771101,766.095498
1421.842706,6735.874072,-6735.874072,1072.533697
1421.843036,6587.832884,-6291.750507,536.266849
1421.843365,6365.771101,-6883.915261,995.924147
1421.843695,6883.915261,-7105.977043,995.924147
1421.844024,6957.935855,-6809.894666,1225.752797
1421.844354,6957.935855,-6587.832884,919.314598
1421.844683,7105.977043,-6957.935855,1225.752797
1421.845013,6809.894666,-6587.832884,1302.362347
1421.845342,6365.771101,-7179.997637,995.924147
1421.845672,6587.832884,-6883.915261,995.924147
1421.846001,7105.977043,-7031.956449,1149.143247
1421.846331,7254.018232,-6439.791695,1072.533697
1421.846660,7105.977043,-6587.832884,1149.143247
1421.846990,7328.038826,-6587.832884,842.705048
1421.847319,7402.059420,-6883.915261,919.314598
1421.847649,7328.038826,-6365.771101,1225.752797
1421.847978,7179.997637,-6143.709319,766.095498
1421.848308,7254.018232,-6143.709319,1072.533697
1421.848637,7254.018232,-5921.647536,995.924147
1421.848967,7328.038826,-6439.791695,1302.362347
1421.849296,6661.853478,-6217.729913,919.314598
1421.849626,7105.977043,-6217.729913,1225.752797
1421.849955,7031.956449,-6291.750507,995.924147
1421.850285,6439.791695,-6513.812290,995.924147
1421.850614,6957.935855,-6513.812290,995.924147
1421.850944,6735.874072,-6587.832884,1149.143247
1421.851273,7105.977043,-7105.977043,1532.190996
1421.851603,6735.874072,-6587.832884,995.924147
1421.851932,7105.977043,-6439.791695,1072.533697
1421.852262,6735.874072,-6809.894666,1762.019645
1421.852591,7031.956449,-6735.874072,842.705048
1421.852921,6735.874072,-6883.915261,766.095498
1421.853250,6661.853478,-6809.894666,76.609550
1421.853580,6883.915261,-7476.080014,995.924147
1421.853909,6957.935855,-6513.812290,1225.752797
1421.854239,7031.956449,-6735.874072,1072.533697
1421.854568,7105.977043,-6513.812290,1302.362347
1421.854898,7105.977043,-6217.729913,1149.143247
1421.855227,6735.874072,-6735.874072,1225.752797
1421.855557,6883.915261,-6439.791695,995.924147
1421.855886,7105.977043,-5921.647536,1225.752797
1421.856216,6957.935855,-6365.771101,919.314598
1421.856545,7254.018232,-6217.729913,1225.752797
1421.856875,7328.038826,-6069.688724,1302.362347
1421.857204,7476.080014,-5329.482782,919.314598
1421.857534,7402.059420,-5255.462188,1149.143247
1421.857863,7772.162391,-5477.523971,1149.143247
1421.858193,8068.244768,-6143.709319,1378.971896
1421.858522,7550.100608,-6217.729913,919.314598
1421.858852,6291.750507,-7031.956449,536.266849
1421.859181,5625.565159,-7624.121203,76.609550
1421.859511,6439.791695,-7179.997637,766.095498
1421.859840,7920.203579,-7105.977043,689.485948
1421.860170,7624.121203,-6883.915261,1149.143247
1421.860499,8142.265362,-5847.626942,1532.190996
1421.860829,8216.285956,-5107.421000,842.705048
1421.861158,8068.244768,-4515.256246,612.876398
1421.861488,8142.265362,-4367.215058,1072.533697
1421.861817,8808.450710,-4219.173869,995.924147
1421.862147,8808.450710,-4515.256246,1072.533697
1421.862476,8882.471304,-4737.318029,919.314598
1421.862806,7846.182985,-4737.318029,306.438199
1421.863135,7846.182985,-4959.379811,383.047749
1421.863465,8586.388927,-5181.441594,459.657299
1421.863794,9178.553681,-6365.771101,1225.752797
1421.864124,8068.244768,-5403.503377,1302.362347
1421.864453,8142.265362,-5625.565159,459.657299
1421.864783,7846.182985,-5551.544565,689.485948
1421.865112,7994.224174,-4885.359217,1072.533697
1421.865442,8216.285956,-4885.359217,1072.533697
1421.865771,9030.512492,-3997.112087,2145.067394
1421.866101,8956.491898,-4145.153275,1378.971896
1421.866430,9400.615463,-3404.947333,1378.971896
1421.866760,9326.594869,-3627.009116,1608.800546
1421.867089,9474.636058,-2886.803174,1532.190996
1421.867419,9474.636058,-2886.803174,842.705048
1421.867748,9400.615463,-3256.906145,1149.143247
1421.868078,9696.697840,-3775.050304,1455.581446
1421.868407,10214.842000,-4515.256246,1302.362347
1421.868737,10362.883188,-4441.235652,1455.581446
1421.869066,9104.533087,-4811.338623,919.314598
1421.869396,8660.409521,-5625.565159,1149.143247
1421.869725,7994.224174,-4885.359217,766.095498
1421.870055,7624.121203,-6365.771101,306.438199
1421.870384,7402.059420,-5403.503377,1532.190996
1421.870714,7772.162391,-4811.338623,689.485948
1421.871043,8438.347739,-4589.276840,995.924147
1421.871373,8956.491898,-4145.153275,1225.752797
1421.871702,8956.491898,-4219.173869,1149.143247
1421.872032,9474.636058,-3701.029710,536.266849
1421.872361,9400.615463,-4145.153275,612.876398
1421.872691,9622.677246,-4293.194464,612.876398
1421.873020,9770.718434,-5255.462188,1149.143247
1421.873350,9992.780217,-5181.441594,766.095498
1421.873679,9030.512492,-5255.462188,612.876398
1421.874009,8438.347739,-5477.523971,459.657299
1421.874338,8364.327145,-5181.441594,612.876398
1421.874668,8364.327145,-5847.626942,919.314598
1421.874997,8512.368333,-5181.441594,995.924147
1421.875327,8142.265362,-5181.441594,1378.971896
1421.875656,8364.327145,-4145.153275,1149.143247
1421.875986,9104.533087,-4071.132681,2451.505594
1421.876315,9474.636058,-3330.926739,2374.896044
1421.876645,9844.739029,-2738.761985,1838.629195
1421.876974,9770.718434,-3330.926739,1455.581446
1421.877304,9474.636058,-3034.844362,459.657299
1421.877633,9104.533087,-3923.091493,0.000000
1421.877963,8956.491898,-3330.926739,306.438199
1421.878292,8956.491898,-4219.173869,-612.876398
1421.878622,9104.533087,-5403.503377,459.657299
1421.878951,9030.512492,-5699.585753,995.924147
1421.879281,9400.615463,-5551.544565,842.705048
1421.879610,8586.388927,-5403.503377,766.095498
1421.879940,7920.203579,-5773.606348,995.924147
1421.880269,8142.265362,-6069.688724,1455.581446
1421.880599,8586.388927,-5181.441594,2451.505594
1421.880928,9474.636058,-4959.379811,2987.772442
1421.881258,9252.574275,-3478.967927,2068.457845
1421.881587,9400.615463,-2442.679609,2221.676944
1421.881917,9992.780217,-1850.514855,1378.971896
1421.882246,10658.965565,-1480.411884,153.219100
